peak	gene	distance	peak_type
chr16_13409503_13410414	Mrtfb;Gm15738	0;-4822	distal;distal
chr16_13416433_13416901	Mrtfb;Gm15738	0;-11752	distal;distal
chr16_13424585_13425131	Gm15738	-19904	distal
chr16_13425706_13426577	Gm15738	-21025	distal
chr16_13428106_13428769	Gm15738	-23425	distal
chr16_13429990_13430642	Gm15738	-25309	distal
chr16_13435588_13438619	Gm15738;Gm32817	0;-23927	distal;distal
chr16_13440471_13440853	Gm15738;Gm32817	0;-21693	distal;distal
chr16_13445102_13452687	Gm15738;Gm32817	0;-9859	distal;distal
chr16_13453649_13454812	Gm15738;Gm32817	0;-7734	distal;distal
chr16_13455628_13455970	Gm15738;Gm32817	0;-6576	distal;distal
chr16_13459747_13461593	Gm15738;Gm32817	0;-953	distal;promoter
chr16_13467155_13467498	Gm15738;Gm32817	0;0	promoter;distal
chr16_13479129_13479709	Gm15738	-10385	distal
chr16_13491792_13492434	Gm15738	-23048	distal
chr16_13493119_13493300	Gm15738	-24375	distal
chr16_13494288_13494523	Gm15738	-25544	distal
chr16_13501495_13502160	2310015D24Rik	18259	distal
chr16_13516298_13516569	2310015D24Rik	3850	distal
chr16_13532795_13533442	2310015D24Rik	-12377	distal
chr16_13539095_13539774	Parn;2310015D24Rik	0;-18677	distal;distal
chr16_13556974_13558225	Parn;2310015D24Rik	0;-36556	distal;distal
chr16_13565227_13565785	Parn;2310015D24Rik	0;-44809	distal;distal
chr16_13588413_13589007	Parn;2310015D24Rik	0;-67995	distal;distal
chr16_13608394_13608620	Parn	59550	distal
chr16_13615281_13615620	Parn	52550	distal
chr16_13628299_13628772	Parn	39398	distal
chr16_13638251_13638545	Parn	29625	distal
chr16_13667066_13669185	Parn	0	promoter
chr16_13670963_13673172	Bfar;3110001I22Rik	0;0	promoter;promoter
chr16_13721677_13721714	Pla2g10;Pla2g10os	0;-8122	distal;distal
chr16_13730527_13731205	Pla2g10;Pla2g10os	0;0	promoter;distal
chr16_13733473_13734227	Pla2g10;Pla2g10os	-2491;0	distal;distal
chr16_13753982_13755466	Gm49432	-14779	distal
chr16_13780033_13781615	Rrn3	0	promoter
chr16_13804636_13805012	Ntan1;Rrn3	-14239;0	distal;distal
chr16_13817241_13820601	Ntan1	0	promoter
chr16_13822987_13822997	Ntan1	3663	distal
chr16_13867470_13868824	Pdxdc1	34197	distal
chr16_13902026_13904198	Mpv17l;Pdxdc1	0;0	promoter;promoter
chr16_13940036_13941605	Mpv17l	0	promoter
chr16_13986025_13988165	Bmerb1;Ifitm7	0;0	promoter;promoter
chr16_14004118_14004641	Bmerb1;Ifitm7	0;-17264	distal;distal
chr16_14005545_14005551	Bmerb1;Ifitm7	0;-18691	distal;distal
chr16_14025615_14025858	Bmerb1;Ifitm7	0;-38761	distal;distal
chr16_14026724_14027249	Bmerb1;Ifitm7	0;-39870	distal;distal
chr16_14029097_14029468	Bmerb1;Ifitm7	0;-42243	distal;distal
chr16_14044651_14045097	Bmerb1;Ifitm7	0;-57797	distal;distal
chr16_14052143_14052835	Bmerb1;Ifitm7	0;-65289	distal;distal
chr16_14058400_14059078	Bmerb1;Ifitm7	0;-71546	distal;distal
chr16_14072100_14072403	Bmerb1;Ifitm7	0;-85246	distal;distal
chr16_14158645_14160412	Marf1	0	promoter
chr16_14162522_14164104	Nde1;Marf1	0;0	promoter;promoter
chr16_14195364_14195853	Myh11;Marf1	0;-32014	distal;distal
chr16_14237218_14237789	Myh11	53574	distal
chr16_14242526_14242927	Myh11	48436	distal
chr16_14265130_14265983	Myh11	25380	distal
chr16_14272588_14272727	Myh11	18636	distal
chr16_14290720_14293527	Myh11	0	promoter
chr16_14296554_14297643	Myh11	-5183	distal
chr16_14303193_14304060	Fopnl;Gm15868	0;-7781	distal;distal
chr16_14311360_14311868	Fopnl;Gm15868	0;0	distal;promoter
chr16_14316435_14318120	Fopnl	0	promoter
chr16_14350848_14351135	Abcc1	-10425	distal
chr16_14360725_14362732	Abcc1	0	promoter
chr16_14369315_14369516	Abcc1	7756	distal
chr16_14371005_14371968	Abcc1	9446	distal
chr16_14372776_14373449	Abcc1	11217	distal
chr16_14376886_14377972	Abcc1	15327	distal
chr16_14440245_14440695	Abcc1	78686	distal
chr16_14444391_14445508	Abcc1	82832	distal
chr16_14451475_14451808	Abcc1	89916	distal
chr16_14467404_14467937	Abcc1	105845	distal
chr16_14493760_14493878	A630010A05Rik	-95331	distal
chr16_14501734_14501785	A630010A05Rik	-87424	distal
chr16_14701269_14701986	Snai2	-3866	distal
chr16_14704788_14706532	Snai2	0	promoter
chr16_14859556_14859786	Efcab1	-46851	distal
chr16_14905965_14907112	Efcab1;Gm33696	0;0	promoter;distal
chr16_14940800_14941675	Efcab1;Gm33696	34164;0	distal;distal
chr16_14989514_14990048	Gm33696	1835	distal
chr16_14992776_14992952	Gm33696	-894	promoter
chr16_15052523_15053609	Gm33696	-60641	distal
chr16_15054441_15056957	Gm33696	-62559	distal
chr16_15084121_15085775	Gm33696	-92239	distal
chr16_15294937_15295252	Gm21897	-22206	distal
chr16_15339046_15339455	Gm21897	21589	distal
chr16_15386261_15386499	Gm21897	68804	distal
chr16_15550209_15550623	Ube2v2	43849	distal
chr16_15593712_15595053	Ube2v2	0	promoter
chr16_15598798_15598958	Ube2v2	-4275	distal
chr16_15636547_15638640	Prkdc;Mcm4	0;0	promoter;promoter
chr16_15723561_15724456	Prkdc	85673	distal
chr16_15838422_15838876	Mzt2;Prkdc	24434;0	distal;distal
chr16_15862095_15864097	Mzt2	0	promoter
chr16_15877094_15877542	Cebpd	-9744	distal
chr16_15886263_15889980	Spidr;Cebpd	0;0	distal;promoter
chr16_15957763_15959180	Spidr;Cebpd	0;70478	distal;distal
chr16_15984217_15985260	Spidr;Cebpd	0;96932	distal;distal
chr16_15992256_15992345	Spidr;Cebpd	0;104971	distal;distal
chr16_16104202_16104701	Spidr	42150	distal
chr16_16146147_16147402	Spidr	0	promoter
chr16_16201910_16202426	Pkp2	-10892	distal
chr16_16211328_16211657	Pkp2	-1661	distal
chr16_16212641_16215043	Pkp2	0	promoter
chr16_16215564_16215929	Pkp2	2247	distal
chr16_16219005_16219364	Pkp2	5688	distal
chr16_16224151_16224990	Pkp2	10834	distal
chr16_16225651_16226396	Pkp2	12334	distal
chr16_16253363_16254183	Pkp2	40046	distal
chr16_16272953_16273439	Yars2	-29526	distal
chr16_16301864_16304337	Yars2	0	promoter
chr16_16357694_16359570	Dnm1l;Gm49521	0;0	promoter;distal
chr16_16479950_16480152	Fgd4	24070	distal
chr16_16526695_16528764	Fgd4	-22474	distal
chr16_16538664_16539279	Fgd4	20940	distal
chr16_16557800_16560799	Fgd4	0	promoter
chr16_16575015_16575423	Fgd4	-14797	distal
chr16_16584576_16585095	Fgd4	14883	distal
chr16_16596632_16596945	Fgd4	3033	distal
chr16_16599421_16600643	Fgd4	0	promoter
chr16_16785376_16786364	Spag6l	42949	distal
chr16_16826206_16827212	Spag6l	2101	distal
chr16_16827820_16830066	Spag6l	0	promoter
chr16_16854874_16855208	Igll1	8777	distal
chr16_16870064_16871695	Top3b	0	promoter
chr16_16895893_16897494	Ppm1f	0	promoter
chr16_16911411_16912789	Ppm1f;Gm49595	0;0	distal;promoter
chr16_16921014_16921323	Ppm1f;Gm49595	0;-9299	distal;distal
chr16_16928710_16929563	Gm49595	-16995	distal
chr16_16930445_16931499	Gm49595	-18730	distal
chr16_16958579_16959005	Mapk1	-24377	distal
chr16_16982617_16984688	Mapk1	0	promoter
chr16_17003557_17003801	Mapk1	19991	distal
chr16_17015138_17015485	Mapk1	31572	distal
chr16_17024382_17025149	Mapk1;1700056N10Rik	0;-22371	distal;distal
chr16_17029258_17031086	Mapk1;1700056N10Rik	0;-16434	distal;distal
chr16_17037257_17037287	Mapk1;1700056N10Rik	0;-10233	distal;distal
chr16_17041526_17041724	Mapk1;1700056N10Rik	0;-5796	distal;distal
chr16_17043979_17044271	Mapk1;1700056N10Rik	0;-3249	distal;distal
chr16_17053322_17054565	1700056N10Rik	5803	distal
chr16_17055214_17056418	1700056N10Rik	7695	distal
chr16_17068862_17071524	Ypel1	0	promoter
chr16_17072854_17073889	Ypel1	2551	distal
chr16_17075007_17075081	Ypel1	-2755	distal
chr16_17076335_17078574	Ypel1	0	promoter
chr16_17080069_17080353	Ypel1	2234	distal
chr16_17086882_17087118	Ppil2;Gm49584	0;-5697	distal;distal
chr16_17088271_17089732	Ppil2;Gm49584	0;-3083	distal;distal
chr16_17090330_17090817	Ppil2;Gm49584	0;-1998	distal;distal
chr16_17094587_17094786	Ppil2;Gm49584	0;1773	distal;distal
chr16_17096500_17096874	Ppil2;Gm49584	0;3686	distal;distal
chr16_17102515_17103420	Ppil2	7793	distal
chr16_17110557_17111692	Ppil2	0	promoter
chr16_17120991_17122184	2610318N02Rik	2922	distal
chr16_17123895_17125714	2610318N02Rik	0	promoter
chr16_17127282_17127700	2610318N02Rik	-2143	distal
chr16_17131023_17133273	Sdf2l1	0	promoter
chr16_17144291_17144743	Ccdc116;Ydjc	0;0	promoter;promoter
chr16_17146270_17148743	Ccdc116;Ydjc	0;0	promoter;promoter
chr16_17200402_17202532	Ube2l3	0	promoter
chr16_17204930_17205563	Ube2l3	-2282	distal
chr16_17208126_17211071	Rimbp3	0	promoter
chr16_17222032_17222702	Hic2	-10870	distal
chr16_17231636_17235936	Hic2	0	promoter
chr16_17251484_17252105	Hic2	17821	distal
chr16_17253953_17254538	Hic2	20290	distal
chr16_17257162_17257920	Hic2;Tmem191c	0;-18157	distal;distal
chr16_17275575_17278749	Tmem191c	0	promoter
chr16_17292454_17293303	Pi4ka;Tmem191c	0;16378	distal;distal
chr16_17402831_17403287	Pi4ka	2606	distal
chr16_17404857_17407481	Snap29;Pi4ka	0;0	promoter;promoter
chr16_17432493_17433042	Crkl	-18945	distal
chr16_17451083_17453227	Crkl	0	promoter
chr16_17460267_17460664	Crkl	7792	distal
chr16_17466829_17467271	Crkl	14354	distal
chr16_17474089_17474499	Crkl;Aifm3	0;-15112	distal;distal
chr16_17488493_17490449	Aifm3	0	promoter
chr16_17491167_17491222	Aifm3	1505	distal
chr16_17496193_17497336	Aifm3	6531	distal
chr16_17499404_17499849	Lztr1;Aifm3	-8839;0	distal;distal
chr16_17507905_17509959	Lztr1	0	promoter
chr16_17529993_17531915	Thap7;Gm49785	0;0	promoter;promoter
chr16_17553754_17555158	Lrrc74b	6086	distal
chr16_17557848_17558863	Lrrc74b	2381	distal
chr16_17560334_17562821	P2rx6;Lrrc74b	0;0	promoter;promoter
chr16_17563405_17563792	P2rx6	1521	distal
chr16_17566220_17566575	P2rx6	4336	distal
chr16_17574931_17577419	Slc7a4	0	promoter
chr16_17583015_17583506	Slc7a4	-6018	distal
chr16_17601201_17601597	Smpd4	-17757	distal
chr16_17604759_17606018	Smpd4	-13336	distal
chr16_17614689_17615128	Smpd4	-4226	distal
chr16_17617947_17620156	Smpd4	0	promoter
chr16_17625382_17625910	Smpd4	3896	distal
chr16_17633692_17634188	Smpd4	12206	distal
chr16_17642373_17642674	Smpd4;Ccdc74a	0;-3801	distal;distal
chr16_17645653_17648076	Ccdc74a	0	promoter
chr16_17650043_17650431	Ccdc74a	3569	distal
chr16_17721752_17723671	Med15	0	promoter
chr16_17724207_17724811	Med15	-1261	distal
chr16_17727017_17727875	Med15	-4071	distal
chr16_17734021_17734203	Med15	-11075	distal
chr16_17744481_17745414	Klhl22	-14263	distal
chr16_17758974_17761296	Klhl22	0	promoter
chr16_17768791_17769185	Klhl22	6001	distal
chr16_17771144_17771543	Klhl22	8354	distal
chr16_17776792_17777245	Klhl22	14002	distal
chr16_17785337_17785694	Scarf2;Klhl22	-11588;0	distal;distal
chr16_17795998_17799275	Scarf2	0	promoter
chr16_17800344_17800695	Scarf2	3030	distal
chr16_17801980_17808582	Scarf2	4666	distal
chr16_17809555_17810287	Scarf2	12241	distal
chr16_17812056_17812593	Scarf2	14742	distal
chr16_17814904_17816831	B830017H08Rik	-16290	distal
chr16_17830775_17837080	Car15;B830017H08Rik	0;0	distal;promoter
chr16_17838680_17838958	Car15	-317	promoter
chr16_17840018_17840190	Car15	-1655	distal
chr16_17848564_17849460	Dgcr2;Car15	0;-10201	distal;distal
chr16_17858560_17859064	Dgcr2;Car15	0;-20197	distal;distal
chr16_17890134_17892960	Dgcr2	0	promoter
chr16_17910551_17912150	Ess2	0	promoter
chr16_17913407_17915626	Gsc2	0	promoter
chr16_17920339_17922964	Slc25a1	5255	distal
chr16_17926704_17930178	Slc25a1	0	promoter
chr16_17934314_17934668	Slc25a1	-6096	distal
chr16_17938753_17939696	Slc25a1	-10535	distal
chr16_17949397_17950353	Slc25a1	-21179	distal
chr16_17964353_17964744	Vpreb2	-15684	distal
chr16_17984745_17984819	Vpreb2	4318	distal
chr16_17986698_17987165	Vpreb2	6271	distal
chr16_18008148_18008628	Gm49580	-20051	distal
chr16_18031791_18032142	Gm49580	3113	distal
chr16_18035049_18035537	Gm49580	6371	distal
chr16_18036539_18037302	Gm49580	7861	distal
chr16_18047525_18048282	Dgcr6	-4578	distal
chr16_18052499_18053291	Dgcr6	0	promoter
chr16_18058180_18058901	Dgcr6	5321	distal
chr16_18064586_18067567	Prodh;Dgcr6	0;0	distal;promoter
chr16_18083592_18084108	Prodh	5055	distal
chr16_18088322_18090463	Prodh	0	promoter
chr16_18096426_18097459	Prodh	-6224	distal
chr16_18108195_18108694	Prodh	-17993	distal
chr16_18111602_18112034	Rtn4r	-15608	distal
chr16_18118910_18119897	Rtn4r	-7745	distal
chr16_18123954_18124403	Rtn4r	-3239	distal
chr16_18126477_18131977	Rtn4r	0	promoter
chr16_18135339_18135732	Rtn4r	7698	distal
chr16_18143956_18145540	Rtn4r	16315	distal
chr16_18148071_18149704	Rtn4r	20430	distal
chr16_18150765_18151054	Rtn4r	23124	distal
chr16_18153391_18155497	Rtn4r	25750	distal
chr16_18156488_18157100	Rtn4r	28847	distal
chr16_18159924_18161194	Rtn4r	32283	distal
chr16_18166397_18167202	Rtn4r	38756	distal
chr16_18172264_18174204	4933432I09Rik	39329	distal
chr16_18176820_18177116	4933432I09Rik	36417	distal
chr16_18194021_18195843	4933432I09Rik	17690	distal
chr16_18197891_18199410	4933432I09Rik	14123	distal
chr16_18210646_18212592	4933432I09Rik	941	distal
chr16_18213305_18215074	4933432I09Rik;4930483P17Rik	0;0	promoter;promoter
chr16_18218732_18221659	Zdhhc8;Ccdc188	0;563	distal;distal
chr16_18234022_18236466	Zdhhc8	0	promoter
chr16_18247600_18250472	Ranbp1;Trmt2a	0;0	promoter;promoter
chr16_18251038_18251313	Trmt2a	1977	distal
chr16_18268159_18268591	Dgcr8;Trmt2a	0;19098	distal;distal
chr16_18287907_18290087	Dgcr8	0	promoter
chr16_18339260_18340029	Tango2	3877	distal
chr16_18342903_18345875	Tango2	0	promoter
chr16_18347351_18349544	Arvcf	0	promoter
chr16_18351616_18352101	Arvcf	3343	distal
chr16_18379345_18382561	Arvcf	0	promoter
chr16_18383547_18384939	Arvcf	2765	distal
chr16_18386463_18386890	Arvcf	5681	distal
chr16_18387893_18388403	Arvcf	-4186	distal
chr16_18389063_18389141	Arvcf	-3448	distal
chr16_18391639_18396736	Arvcf	0	promoter
chr16_18399771_18402133	Arvcf	7118	distal
chr16_18405133_18412268	Arvcf;Comt	0;1226	distal;distal
chr16_18415925_18416863	Comt;Gm15764	0;0	distal;promoter
chr16_18425147_18427201	Comt;Txnrd2	0;0	promoter;promoter
chr16_18439346_18439489	Txnrd2	10650	distal
chr16_18443215_18444261	Txnrd2	14519	distal
chr16_18451783_18453029	Txnrd2	23087	distal
chr16_18459320_18460529	Txnrd2	30624	distal
chr16_18463993_18463995	Gnb1l;Txnrd2	-34718;0	distal;distal
chr16_18484810_18485127	Gnb1l	-13586	distal
chr16_18497686_18499764	Gnb1l;Rtl10	0;0	promoter;promoter
chr16_18509202_18509926	Gnb1l;Rtl10	0;10302	distal;distal
chr16_18518120_18518519	Gnb1l;Rtl10	0;19220	distal;distal
chr16_18543090_18544138	Gnb1l;Tbx1	0;42831	distal;distal
chr16_18545981_18546628	Gnb1l;Tbx1	0;40341	distal;distal
chr16_18547913_18548221	Gnb1l;Tbx1	0;38748	distal;distal
chr16_18561036_18561206	Gnb1l;Tbx1	0;25763	distal;distal
chr16_18577639_18577891	Tbx1	9078	distal
chr16_18580601_18583721	Tbx1	3248	distal
chr16_18584588_18585057	Tbx1	1912	distal
chr16_18585607_18592431	Tbx1;4930588K23Rik	0;0	promoter;promoter
chr16_18602089_18602114	4930588K23Rik	10098	distal
chr16_18607963_18608856	Gp1bb;4930588K23Rik	12784;0	distal;distal
chr16_18617068_18630760	Gp1bb;Sept5	0;0	promoter;promoter
chr16_18631838_18632533	Sept5	-1885	distal
chr16_18678072_18678676	Sept5	-48119	distal
chr16_18683619_18683933	Sept5	-53666	distal
chr16_18686347_18688318	Sept5	-56394	distal
chr16_18688961_18689035	Sept5	-59008	distal
chr16_18690182_18690344	Sept5	-60229	distal
chr16_18696170_18697020	Sept5	-66217	distal
chr16_18705339_18705598	Cldn5	-71249	distal
chr16_18723361_18724426	Cldn5	-52421	distal
chr16_18733071_18733787	Cldn5	-43060	distal
chr16_18744781_18744971	Cldn5	-31876	distal
chr16_18752154_18752515	Cldn5	-24332	distal
chr16_18775804_18778806	Cldn5	0	promoter
chr16_18798609_18799268	Cdc45	12358	distal
chr16_18810798_18813031	Cdc45;Ufd1	0;0	promoter;promoter
chr16_18822837_18823416	Ufd1	10544	distal
chr16_18833483_18833865	Ufd1;2510002D24Rik	0;-2713	distal;distal
chr16_18836104_18837394	2510002D24Rik	0	promoter
chr16_18858204_18859099	Mrpl40	17440	distal
chr16_18875650_18878904	Hira;Mrpl40	0;0	promoter;promoter
chr16_18938712_18939037	Hira	61647	distal
chr16_18964182_18964507	Hira;2010309G21Rik	0;-86860	distal;distal
chr16_18973388_18973500	2010309G21Rik	-77867	distal
chr16_18975715_18975822	2010309G21Rik	-75545	distal
chr16_19521102_19521350	Olfr167	916	distal
chr16_19523847_19523900	Olfr167	-1582	distal
chr16_19724092_19724561	Lamp3	-17718	distal
chr16_19759748_19762420	B3gnt5	0	promoter
chr16_19848355_19848804	Gm49598	-34700	distal
chr16_19877137_19877467	A930003A15Rik;Gm49598	0;-6037	distal;distal
chr16_19884038_19884594	A930003A15Rik;Gm49598	0;0	promoter;distal
chr16_19907098_19907502	A930003A15Rik	-22825	distal
chr16_19982890_19983217	Klhl6	0	promoter
chr16_20086959_20087333	Klhl24	-10209	distal
chr16_20095924_20096401	Klhl24	-1141	distal
chr16_20096981_20099224	Klhl24	0	promoter
chr16_20112697_20113013	Klhl24	15156	distal
chr16_20118035_20118167	Klhl24	20494	distal
chr16_20131814_20131844	Yeats2	-9219	distal
chr16_20139739_20142638	Yeats2	0	promoter
chr16_20169464_20170145	Yeats2	28398	distal
chr16_20185345_20185798	Yeats2	44279	distal
chr16_20195555_20195912	Yeats2;Gm49566	0;-45115	distal;distal
chr16_20213558_20214193	Yeats2;Gm49566	0;-26834	distal;distal
chr16_20237259_20238096	Map6d1;Gm49566	0;-2931	distal;distal
chr16_20240298_20242086	Map6d1;Gm49566	0;0	promoter;promoter
chr16_20301486_20303042	Parl	0	promoter
chr16_20400734_20402114	Abcc5	24221	distal
chr16_20404136_20404225	Abcc5	22110	distal
chr16_20425135_20427227	Abcc5	0	promoter
chr16_20445028_20445302	Abcc5	-18635	distal
chr16_20461574_20462240	Abcc5	-35181	distal
chr16_20476902_20478125	Eif2b5	-20692	distal
chr16_20480129_20480605	Eif2b5	-18212	distal
chr16_20487983_20488013	Eif2b5	-10804	distal
chr16_20491524_20491678	Eif2b5	-7139	distal
chr16_20496376_20497424	Eif2b5	-1393	distal
chr16_20498052_20499798	Eif2b5	0	promoter
chr16_20509300_20509669	Dvl3;Eif2b5	-7313;0	distal;distal
chr16_20516278_20518563	Dvl3;Gm16618	0;0	promoter;promoter
chr16_20529233_20529781	Dvl3;Ap2m1	0;-5697	distal;distal
chr16_20534646_20537713	Ap2m1	0	promoter
chr16_20547686_20549288	Abcf3	0	promoter
chr16_20588636_20592038	Vwa5b2;Gm49748	0;0	promoter;promoter
chr16_20596498_20597281	Vwa5b2	5343	distal
chr16_20604685_20605113	Alg3;Vwa5b2	5655;0	distal;distal
chr16_20610063_20612328	Alg3;Eef1akmt4	0;0	promoter;promoter
chr16_20619156_20623574	Camk2n2	0	promoter
chr16_20628334_20630925	Ece2	0	promoter
chr16_20637922_20639036	Ece2	8072	distal
chr16_20641935_20642806	Psmd2;Ece2	-8846;0	distal;distal
chr16_20650957_20652416	Psmd2	0	promoter
chr16_20668755_20669043	Eif4g1	-3680	distal
chr16_20671753_20674331	Eif4g1	0	promoter
chr16_20676701_20677171	Eif4g1	3185	distal
chr16_20678165_20678333	Eif4g1	4649	distal
chr16_20691089_20697014	Eif4g1;Fam131a	0;0	distal;promoter
chr16_20701566_20703019	Clcn2;Fam131a	0;6659	distal;distal
chr16_20708465_20709994	Clcn2	6117	distal
chr16_20710794_20711228	Clcn2	4883	distal
chr16_20714905_20718685	Polr2h;Clcn2	0;0	promoter;promoter
chr16_20724389_20724891	Thpo	5707	distal
chr16_20731307_20734957	Chrd;Thpo	0;0	promoter;promoter
chr16_20745945_20747375	Thpo	-11435	distal
chr16_20761660_20762110	Thpo	-27150	distal
chr16_20765131_20765661	Thpo	-30621	distal
chr16_20804315_20805514	4833419O12Rik	-931	promoter
chr16_20808267_20808565	4833419O12Rik	-4883	distal
chr16_20818766_20819167	4833419O12Rik	-15382	distal
chr16_20895775_20896062	Gm49742	-2217	distal
chr16_20908944_20909324	Gm49742	-15386	distal
chr16_20958855_20959320	Gm49742	-65297	distal
chr16_21152022_21152158	Teddm3	1842	distal
chr16_21165820_21166501	Teddm3	-11821	distal
chr16_21186945_21188687	Ephb3	-16068	distal
chr16_21192319_21193082	Ephb3	-11673	distal
chr16_21198494_21198931	Ephb3	-5824	distal
chr16_21203822_21206780	Ephb3	0	promoter
chr16_21209935_21211918	Ephb3	0	promoter
chr16_21223028_21223236	Ephb3	11934	distal
chr16_21224854_21225207	Gm49750	-13288	distal
chr16_21238611_21239692	Gm49750	117	distal
chr16_21243308_21243349	Gm49750	4814	distal
chr16_21245459_21249609	Gm16863;Gm49750	0;6965	distal;distal
chr16_21271558_21273126	Gm16863	23746	distal
chr16_21273755_21274807	Gm16863	22065	distal
chr16_21281091_21281328	Gm16863	15544	distal
chr16_21281992_21282789	Gm16863	14083	distal
chr16_21286127_21286382	Gm16863	10490	distal
chr16_21289363_21290112	Gm16863	6760	distal
chr16_21293060_21293385	Gm16863	3487	distal
chr16_21294837_21297134	Gm16863	0	promoter
chr16_21299901_21299902	Gm16863	-3030	distal
chr16_21309774_21311823	Gm16863	-12903	distal
chr16_21315834_21316015	Gm16863	-18963	distal
chr16_21318071_21319406	Gm16863	-21200	distal
chr16_21321242_21321570	Gm16863	-24371	distal
chr16_21322322_21323036	Gm16863	-25451	distal
chr16_21332373_21334590	Gm16863	-35502	distal
chr16_21338947_21340812	Gm16863	-42076	distal
chr16_21353525_21354044	Gm16863	-56654	distal
chr16_21358341_21358813	Gm16863	-61470	distal
chr16_21362973_21363447	Vps8	-59671	distal
