chrom	start	end	gene	distance	peak_type
chr2	197258423	197259294	ANKRD44	0	distal
chr2	197261533	197262458	ANKRD44	0	distal
chr2	197261533	197262458	ANKRD44-IT1	40061	distal
chr2	197266191	197267044	ANKRD44	0	distal
chr2	197266191	197267044	ANKRD44-IT1	35475	distal
chr2	197281244	197282067	ANKRD44	0	distal
chr2	197281244	197282067	ANKRD44-IT1	20452	distal
chr2	197286994	197287907	ANKRD44	0	distal
chr2	197286994	197287907	ANKRD44-IT1	14612	distal
chr2	197292351	197293070	ANKRD44	0	distal
chr2	197292351	197293070	ANKRD44-IT1	9449	distal
chr2	197294105	197294587	ANKRD44	0	distal
chr2	197294105	197294587	ANKRD44-IT1	7932	distal
chr2	197298476	197299157	ANKRD44	0	distal
chr2	197298476	197299157	ANKRD44-IT1	3362	distal
chr2	197304299	197305213	ANKRD44	0	distal
chr2	197304299	197305213	ANKRD44-IT1	-1781	distal
chr2	197307923	197308843	ANKRD44	1803	distal
chr2	197310336	197311206	ANKRD44	0	promoter
chr2	197322983	197323847	AC010746.2	11591	distal
chr2	197327010	197327991	AC010746.2	15618	distal
chr2	197328191	197329080	AC010746.2	16799	distal
chr2	197358789	197359685	AC010746.2	47397	distal
chr2	197378265	197379096	SF3B1	55983	distal
chr2	197434663	197435551	SF3B1	0	promoter
chr2	197443671	197444529	SF3B1	-8581	distal
chr2	197452993	197453843	COQ10B	0	promoter
chr2	197478421	197479298	HSPD1	20542	distal
chr2	197499652	197500579	HSPE1	0	promoter
chr2	197499652	197500579	HSPD1	0	promoter
chr2	197515534	197516454	MOB4	0	promoter
chr2	197556404	197557303	MOB4	40245	distal
chr2	197599293	197600212	AC020550.2	-40229	distal
chr2	197599293	197600212	RFTN2	0	distal
chr2	197668070	197668869	RFTN2	6718	distal
chr2	197693067	197693949	AC011997.1	0	promoter
chr2	197704881	197705767	AC011997.1	0	distal
chr2	197704881	197705767	MARS2	0	promoter
chr2	197785922	197786737	BOLL	0	promoter
chr2	197802710	197803459	PLCL1	-1134	distal
chr2	197804163	197804993	PLCL1	0	promoter
chr2	197812833	197813748	PLCL1	8241	distal
chr2	197837829	197838714	PLCL1	0	distal
chr2	197837829	197838714	AC011997.2	-1504	distal
chr2	197847503	197848362	PLCL1	0	distal
chr2	197847503	197848362	AC011997.2	-11178	distal
chr2	197857427	197858312	PLCL1	0	distal
chr2	197857427	197858312	AC011997.2	-21102	distal
chr2	197869391	197870306	PLCL1	0	distal
chr2	197869391	197870306	AC011997.2	-33066	distal
chr2	197888761	197889643	PLCL1	0	distal
chr2	197888761	197889643	AC011997.2	-52436	distal
chr2	197891577	197892431	PLCL1	0	distal
chr2	197891577	197892431	AC011997.2	-55252	distal
chr2	197904203	197905072	PLCL1	0	distal
chr2	197904203	197905072	AC011997.2	-67878	distal
chr2	197934636	197935409	AC011997.2	-98311	distal
chr2	197934636	197935409	PLCL1	0	distal
chr2	197953964	197954924	PLCL1	0	distal
chr2	197953964	197954924	AC011997.2	-117639	distal
chr2	197996436	197997304	PLCL1	-86445	distal
chr2	198004884	198005780	PLCL1	-77969	distal
chr2	198041899	198042815	PLCL1	-40934	distal
chr2	198054109	198054934	PLCL1	-28815	distal
chr2	198106449	198107340	PLCL1	22701	distal
chr2	198296460	198297329	LINC01923	77215	distal
chr2	198326153	198327057	LINC01923	47487	distal
chr2	199084821	199085637	AC020718.1	-13031	distal
chr2	199455534	199456406	SATB2	0	promoter
chr2	199459147	199459906	SATB2-AS1	0	distal
chr2	199459147	199459906	SATB2	-403	promoter
chr2	199463106	199463882	SATB2	1226	distal
chr2	199463106	199463882	SATB2-AS1	0	distal
chr2	199704233	199705117	LINC01877	96107	distal
chr2	199738596	199739472	FTCDNL1	111401	distal
chr2	199772101	199772906	FTCDNL1	77967	distal
chr2	199850629	199851535	FTCDNL1	0	promoter
chr2	199910900	199911762	C2orf69	0	promoter
chr2	199910900	199911762	AC097717.1	0	promoter
chr2	199955187	199956108	TYW5	0	promoter
chr2	199955187	199956108	MAIP1	0	promoter
chr2	199979663	199980633	MAIP1	24061	distal
chr2	199985406	199986295	MAIP1	29804	distal
chr2	200198826	200199882	SPATS2L	-106011	distal
chr2	200306447	200307267	SPATS2L	0	promoter
chr2	200373826	200374685	SPATS2L	22638	distal
chr2	200383495	200384379	SPATS2L	32307	distal
chr2	200451215	200452232	SPATS2L	0	distal
chr2	200451215	200452232	AC012459.1	25503	distal
chr2	200455968	200456793	SPATS2L	0	distal
chr2	200455968	200456793	AC012459.1	20942	distal
chr2	200466518	200467364	SPATS2L	0	distal
chr2	200466518	200467364	AC012459.1	10371	distal
chr2	200467955	200468888	AC012459.1	8847	distal
chr2	200467955	200468888	SPATS2L	0	distal
chr2	200471027	200471908	SPATS2L	0	distal
chr2	200471027	200471908	AC012459.1	5827	distal
chr2	200481182	200482054	SPATS2L	0	distal
chr2	200481182	200482054	AC012459.1	-3165	distal
chr2	200509650	200510536	KCTD18	0	promoter
chr2	200514875	200515738	KCTD18	-4808	distal
chr2	200525673	200526566	SGO2	0	promoter
chr2	200575859	200576644	AOX1	-9370	distal
chr2	200575859	200576644	SGO2	0	distal
chr2	200585573	200586468	AOX1	0	promoter
chr2	200695047	200695998	LINC01792	39177	distal
chr2	200712814	200713706	LINC01792	21469	distal
chr2	200811254	200812114	BZW1	0	promoter
chr2	200811254	200812114	AC007163.1	0	distal
chr2	200862261	200863126	CLK1	1435	distal
chr2	200864244	200865047	CLK1	0	promoter
chr2	200866758	200867674	CLK1	-2015	distal
chr2	200868640	200869462	CLK1	-3897	distal
chr2	200888883	200889793	NIF3L1	0	promoter
chr2	200888883	200889793	PPIL3	0	promoter
chr2	200901179	200902081	NIF3L1	9263	distal
chr2	200905521	200906375	NIF3L1	13605	distal
chr2	200963188	200964071	AC005037.1	0	promoter
chr2	200963188	200964071	ORC2	0	promoter
chr2	200967809	200968732	AC005037.1	0	distal
chr2	200967809	200968732	ORC2	-4150	distal
chr2	200995996	200996842	FAM126B	0	distal
chr2	200995996	200996842	ORC2	-32337	distal
chr2	201059799	201060649	FAM126B	11020	distal
chr2	201069031	201069923	FAM126B	1746	distal
chr2	201071253	201072168	NDUFB3	0	promoter
chr2	201071253	201072168	FAM126B	0	promoter
chr2	201093421	201094284	AC007272.1	-7098	distal
chr2	201116070	201116852	CFLAR	0	promoter
chr2	201118283	201119118	CFLAR	0	promoter
chr2	201123832	201124702	CFLAR	-4801	distal
chr2	201125306	201126202	CFLAR	-3301	distal
chr2	201126728	201127302	CFLAR	-2201	distal
chr2	201130552	201131479	CFLAR	687	distal
chr2	201136855	201137682	CFLAR	3820	distal
chr2	201151194	201152113	CFLAR-AS1	5710	distal
chr2	201151194	201152113	CFLAR	0	distal
chr2	201157811	201158712	CFLAR-AS1	0	promoter
chr2	201157811	201158712	CFLAR	0	distal
chr2	201177078	201177988	CASP10	-4893	distal
chr2	201179736	201180629	CASP10	-2252	distal
chr2	201182577	201183475	CASP10	0	promoter
chr2	201185635	201186380	CASP10	2441	distal
chr2	201191301	201192205	CASP10	8107	distal
chr2	201193900	201194787	CASP10	10706	distal
chr2	201197601	201198495	CASP10	14407	distal
chr2	201208614	201209529	CASP10	0	distal
chr2	201208614	201209529	CASP8	-23914	distal
chr2	201211849	201212761	CASP10	0	distal
chr2	201211849	201212761	CASP8	-20682	distal
chr2	201223083	201223914	CASP10	0	distal
chr2	201223083	201223914	CASP8	-9529	distal
chr2	201228570	201229348	CASP8	-4095	distal
chr2	201228570	201229348	CASP10	0	distal
chr2	201231916	201232680	CASP8	-763	promoter
chr2	201233101	201233914	CASP8	0	promoter
chr2	201236136	201236964	CASP8	2631	distal
chr2	201237670	201238535	CASP8	4165	distal
chr2	201239317	201240214	CASP8	5812	distal
chr2	201242330	201243258	CASP8	8825	distal
chr2	201252244	201252850	CASP8	-5186	distal
chr2	201252972	201253712	CASP8	-4324	distal
chr2	201257281	201257846	CASP8	-190	promoter
chr2	201257988	201258794	CASP8	0	promoter
chr2	201260082	201260993	CASP8	0	promoter
chr2	201261500	201262287	CASP8	1001	distal
chr2	201284525	201285361	CASP8	24026	distal
chr2	201363648	201364533	FLACC1	-6251	distal
chr2	201413890	201414795	TRAK2	36663	distal
chr2	201431746	201432636	TRAK2	18822	distal
chr2	201446911	201447824	TRAK2	3634	distal
chr2	201448531	201449352	TRAK2	2106	distal
chr2	201451197	201452094	STRADB	0	promoter
chr2	201451197	201452094	TRAK2	0	promoter
chr2	201525091	201525993	C2CD6	0	distal
chr2	201525091	201525993	STRADB	73296	distal
chr2	201558650	201559637	C2CD6	59517	distal
chr2	201572659	201573540	C2CD6	45614	distal
chr2	201618805	201619755	C2CD6	0	promoter
chr2	201642359	201643124	TMEM237	0	promoter
chr2	201655894	201656708	MPP4	0	distal
chr2	201655894	201656708	TMEM237	-12392	distal
chr2	201660439	201661029	MPP4	0	distal
chr2	201660439	201661029	TMEM237	-16937	distal
chr2	201661155	201661938	MPP4	0	distal
chr2	201661155	201661938	TMEM237	-17653	distal
chr2	201780599	201781529	ALS2	0	promoter
chr2	201787260	201788167	CDK15	-2294	distal
chr2	201882121	201883060	CDK15	75501	distal
chr2	201964405	201965283	AC069148.1	68254	distal
chr2	202033336	202034198	AC069148.1	0	promoter
chr2	202121568	202122470	KIAA2012	0	distal
chr2	202121568	202122470	KIAA2012-AS1	-4511	distal
chr2	202172516	202173431	KIAA2012	0	distal
chr2	202172516	202173431	AC079354.2	5960	distal
chr2	202238113	202238992	SUMO1	0	promoter
chr2	202265250	202266146	NOP58	0	promoter
chr2	202375722	202376598	BMPR2	0	promoter
chr2	202384554	202385395	BMPR2	7121	distal
chr2	202573621	202574761	FAM117B	-60208	distal
chr2	202588383	202589273	FAM117B	-45696	distal
chr2	202608171	202608909	FAM117B	-26060	distal
chr2	202609339	202610158	FAM117B	-24811	distal
chr2	202624791	202625661	FAM117B	-9308	distal
chr2	202634397	202635275	FAM117B	0	promoter
chr2	202635587	202636402	FAM117B	619	distal
chr2	202642819	202643639	FAM117B	7851	distal
chr2	202655252	202656173	FAM117B	20284	distal
chr2	202665022	202665817	FAM117B	30054	distal
chr2	202666218	202667074	FAM117B	31250	distal
chr2	202669705	202670618	FAM117B	34737	distal
chr2	202690211	202691072	FAM117B	55243	distal
chr2	202750316	202751124	FAM117B	0	distal
chr2	202750316	202751124	ICA1L	78110	distal
chr2	202762289	202763194	FAM117B	0	distal
chr2	202762289	202763194	ICA1L	66040	distal
chr2	202831356	202832237	ICA1L	-2123	distal
chr2	202847928	202848511	ICA1L	-18695	distal
chr2	202848636	202849447	ICA1L	-19403	distal
chr2	202871012	202871847	ICA1L	0	promoter
chr2	202911714	202912478	CARF	0	promoter
chr2	202911714	202912478	WDR12	0	promoter
chr2	202950312	202951198	CARF	38024	distal
chr2	202965535	202966419	CARF	0	distal
chr2	202965535	202966419	NBEAL1	-48460	distal
chr2	202996887	202997781	NBEAL1	-17098	distal
chr2	203014266	203015170	NBEAL1	0	promoter
chr2	203225213	203226092	CYP20A1	-12848	distal
chr2	203238629	203239532	CYP20A1	0	promoter
chr2	203327987	203328755	AC080075.1	0	distal
chr2	203327987	203328755	ABI2	0	promoter
chr2	203484019	203484915	RAPH1	10438	distal
chr2	203497922	203498815	RAPH1	-2570	distal
chr2	203500678	203501511	RAPH1	-5326	distal
chr2	203534949	203535767	RAPH1	0	promoter
chr2	203597978	203598871	RAPH1	-62644	distal
chr2	203623392	203624284	CD28	-82191	distal
chr2	203636828	203637731	CD28	-68744	distal
chr2	203646031	203646868	CD28	-59607	distal
chr2	203649693	203650637	CD28	-55838	distal
chr2	203656403	203657292	CD28	-49183	distal
chr2	203659377	203660264	CD28	-46211	distal
chr2	203688629	203689423	CD28	-17052	distal
chr2	203704004	203704724	CD28	-1751	distal
chr2	203704906	203705593	CD28	-882	promoter
chr2	203706137	203707031	CD28	0	promoter
chr2	203717839	203718737	CD28	11201	distal
chr2	203719739	203720652	CD28	13101	distal
chr2	203740842	203741654	CD28	34204	distal
chr2	203763626	203764490	CD28	56988	distal
chr2	203782046	203782919	CD28	75408	distal
chr2	203786661	203787549	CD28	80023	distal
chr2	203796091	203796949	CTLA4	-70822	distal
chr2	203802207	203803059	CTLA4	-64712	distal
chr2	203803960	203804780	CTLA4	-62991	distal
chr2	203811358	203812257	CTLA4	-55514	distal
chr2	203814985	203815872	CTLA4	-51899	distal
chr2	203860918	203861770	CTLA4	-6001	distal
chr2	203867293	203868208	CTLA4	0	promoter
chr2	203869396	203870235	CTLA4	1454	distal
chr2	203871222	203871998	CTLA4	3280	distal
chr2	203874044	203874896	CTLA4	6102	distal
chr2	203891295	203892142	CTLA4	23353	distal
chr2	203897271	203898150	CTLA4	29329	distal
chr2	203908068	203908934	ICOS	-27814	distal
chr2	203909233	203910125	ICOS	-26623	distal
chr2	203933782	203934686	ICOS	-2062	distal
chr2	203936294	203937191	ICOS	0	promoter
chr2	203943261	203944099	ICOS	6482	distal
chr2	203948920	203949725	ICOS	12141	distal
chr2	203951228	203952136	ICOS	14449	distal
chr2	203987008	203987747	ICOS	50229	distal
chr2	203993428	203994027	ICOS	56649	distal
chr2	204015035	204015983	AC009965.1	-74474	distal
chr2	204026759	204027654	AC009965.1	-62803	distal
chr2	204108077	204108944	AC009965.1	17621	distal
chr2	204109996	204111003	AC009965.1	19540	distal
chr2	204145094	204145939	AC009965.1	54638	distal
chr2	204177633	204178537	AC009498.1	56445	distal
chr2	204242828	204243655	AC009498.1	-7847	distal
chr2	204255226	204256114	AC009498.1	-20245	distal
chr2	204256733	204257611	AC009498.1	-21752	distal
chr2	204545251	204546031	PARD3B	0	promoter
chr2	204798915	204799790	PARD3B	0	distal
chr2	204798915	204799790	AC007736.1	-120218	distal
chr2	204871261	204872149	PARD3B	-93003	distal
chr2	204881021	204881365	PARD3B	-83787	distal
chr2	204881484	204882206	PARD3B	-82946	distal
chr2	204948233	204949012	PARD3B	-16140	distal
chr2	204967243	204968154	PARD3B	2092	distal
chr2	204970982	204971804	PARD3B	5831	distal
chr2	204981990	204982788	PARD3B	16839	distal
chr2	205075623	205076325	PARD3B	110472	distal
chr2	205076857	205077762	PARD3B	111706	distal
chr2	205539797	205540608	NRP2	-141892	distal
chr2	205539797	205540608	PARD3B	0	distal
chr2	205543288	205544216	NRP2	-138284	distal
chr2	205543288	205544216	PARD3B	0	distal
chr2	205546035	205546918	PARD3B	0	distal
chr2	205546035	205546918	NRP2	-135582	distal
chr2	205660517	205661368	NRP2	-21132	distal
chr2	205681945	205682805	NRP2	0	promoter
chr2	205706614	205707510	NRP2	23324	distal
chr2	205714120	205715045	NRP2	30830	distal
chr2	205721780	205722622	NRP2	38490	distal
chr2	205868586	205869444	AC007362.1	-104581	distal
chr2	205925506	205926356	AC007679.1	-63229	distal
chr2	205944247	205945094	AC007679.1	-44491	distal
chr2	206063751	206064732	INO80D	0	distal
chr2	206063751	206064732	AC007383.2	-19873	distal
chr2	206085425	206086318	INO80D	0	promoter
chr2	206085425	206086318	AC007383.2	0	promoter
chr2	206098514	206099388	INO80D	-12341	distal
chr2	206116152	206116966	NDUFS1	0	distal
chr2	206116152	206116966	AC007383.3	606	distal
chr2	206159242	206160059	NDUFS1	0	promoter
chr2	206159242	206160059	EEF1B2	0	promoter
chr2	206218552	206219455	GPR1	-506	promoter
chr2	206218552	206219455	GPR1-AS	0	distal
chr2	206245082	206245637	GPR1	-27036	distal
chr2	206245082	206245637	GPR1-AS	0	distal
chr2	206245767	206246626	GPR1	-27721	distal
chr2	206245767	206246626	GPR1-AS	0	distal
chr2	206274378	206275264	ZDBF2	0	promoter
chr2	206368913	206369811	ADAM23	-73721	distal
chr2	206443204	206444099	ADAM23	0	promoter
chr2	206530467	206531375	ADAM23	0	distal
chr2	206530467	206531375	AC010731.2	78437	distal
chr2	206536669	206537573	AC010731.2	72239	distal
chr2	206536669	206537573	ADAM23	0	distal
chr2	206713440	206714317	DYTN	4079	distal
chr2	206765034	206765953	MDH1B	0	promoter
chr2	206765034	206765953	FASTKD2	0	promoter
chr2	206800402	206801232	AC008269.1	2078	distal
chr2	206859026	206859902	AC008269.1	17922	distal
chr2	206989036	206989928	CPO	49519	distal
chr2	207046493	207047410	KLF7-IT1	74634	distal
chr2	207051331	207052168	KLF7-IT1	69876	distal
chr2	207073805	207074722	KLF7-IT1	47322	distal
chr2	207073805	207074722	KLF7	0	distal
chr2	207128678	207129566	KLF7	4571	distal
chr2	207135196	207136009	KLF7	-1060	distal
chr2	207139297	207140164	KLF7	-5161	distal
chr2	207141080	207141807	KLF7	-6944	distal
chr2	207143171	207144008	KLF7	-9035	distal
chr2	207155719	207156573	KLF7	8998	distal
chr2	207165924	207166687	KLF7	0	promoter
chr2	207176023	207176939	AC007879.1	2390	distal
chr2	207235354	207235928	AC007879.3	0	promoter
chr2	207235354	207235928	AC007879.4	0	distal
chr2	207236292	207237222	AC007879.3	-227	promoter
chr2	207236292	207237222	AC007879.4	0	distal
chr2	207238846	207239703	MYOSLID	-108	promoter
chr2	207254489	207255518	AC009226.1	-238	promoter
chr2	207274461	207275347	LINC01802	14017	distal
chr2	207283000	207283857	LINC01802	22556	distal
chr2	207311165	207312067	LINC01802	50721	distal
chr2	207336990	207337817	LINC01802	76546	distal
chr2	207336990	207337817	AC009226.1	0	distal
chr2	207352690	207353484	LINC01802	92246	distal
chr2	207352690	207353484	AC009226.1	0	distal
chr2	207423602	207424447	CREB1	-105290	distal
chr2	207423602	207424447	AC009226.1	0	distal
chr2	207472901	207473796	CREB1	-55941	distal
chr2	207472901	207473796	AC009226.1	0	distal
chr2	207474692	207475531	CREB1	-54206	distal
chr2	207474692	207475531	AC009226.1	0	distal
chr2	207480401	207481287	AC009226.1	0	distal
chr2	207480401	207481287	CREB1	-48450	distal
chr2	207481552	207482429	CREB1	-47308	distal
chr2	207481552	207482429	AC009226.1	0	distal
chr2	207484524	207485367	CREB1	-44370	distal
chr2	207484524	207485367	AC009226.1	0	distal
chr2	207491922	207492771	AC009226.1	0	distal
chr2	207491922	207492771	CREB1	-36966	distal
chr2	207498767	207499592	AC009226.1	0	distal
chr2	207498767	207499592	CREB1	-30145	distal
chr2	207500996	207501695	AC009226.1	0	distal
chr2	207500996	207501695	CREB1	-28042	distal
chr2	207501797	207502165	AC009226.1	0	distal
chr2	207501797	207502165	CREB1	-27572	distal
chr2	207502747	207503583	CREB1	-26154	distal
chr2	207502747	207503583	AC009226.1	0	distal
chr2	207504561	207505425	CREB1	-24312	distal
chr2	207504561	207505425	AC009226.1	0	distal
chr2	207505496	207506211	CREB1	-23526	distal
chr2	207505496	207506211	AC009226.1	0	distal
chr2	207513484	207514424	AC009226.1	0	distal
chr2	207513484	207514424	CREB1	-15313	distal
chr2	207525090	207525952	CREB1	-3785	distal
chr2	207525090	207525952	AC009226.1	0	distal
chr2	207529416	207530330	CREB1	0	promoter
chr2	207529416	207530330	AC009226.1	0	promoter
chr2	207556439	207557353	CREB1	26478	distal
chr2	207619473	207620383	METTL21A	3997	distal
chr2	207624981	207625850	METTL21A	0	promoter
chr2	207632657	207633446	METTL21A	-6731	distal
chr2	207661879	207662791	LINC01857	0	promoter
chr2	207668742	207669639	LINC01857	6368	distal
chr2	207681200	207682018	LINC01857	18826	distal
chr2	207690845	207691603	CCNYL1	-19937	distal
chr2	207692023	207692847	CCNYL1	-18693	distal
chr2	207698158	207699042	CCNYL1	-12498	distal
chr2	207706712	207707575	CCNYL1	-3965	distal
chr2	207711084	207711987	CCNYL1	0	promoter
chr2	207745770	207746635	CCNYL1	0	distal
chr2	207745770	207746635	AC096772.1	7800	distal
chr2	207765689	207766411	FZD5	3495	distal
chr2	207769523	207770412	FZD5	0	promoter
chr2	207772227	207773096	FZD5	-2322	distal
chr2	207791828	207792721	FZD5	-21923	distal
chr2	207810470	207811328	FZD5	-40565	distal
chr2	207925446	207926304	AC083900.1	-55532	distal
chr2	207925446	207926304	PLEKHM3	0	distal
chr2	207951744	207952663	PLEKHM3	72835	distal
chr2	207974082	207974934	PLEKHM3	50564	distal
chr2	207983357	207984240	PLEKHM3	41258	distal
chr2	208025149	208026046	PLEKHM3	0	promoter
chr2	208031366	208032244	PLEKHM3	-5840	distal
chr2	208040463	208041292	PLEKHM3	-14937	distal
chr2	208072034	208072914	PLEKHM3	-46508	distal
chr2	208123893	208124824	CRYGD	0	promoter
chr2	208172015	208172809	CRYGA	-8427	distal
chr2	208172015	208172809	C2orf80	0	distal
chr2	208175042	208175926	C2orf80	11078	distal
chr2	208253914	208254674	IDH1	0	promoter
chr2	208254808	208255657	IDH1-AS1	0	promoter
chr2	208254808	208255657	IDH1	0	promoter
chr2	208265770	208266623	PIKFYVE	0	promoter
chr2	208315104	208315971	PTH2R	-43743	distal
